0,42.79
1,41.81
2,40.13
3,38.78
4,37.67
5,40.42
6,37.16
7,37.78
8,37.4
9,36.79
10,37.89
11,40.61
12,43.32
13,42.77
14,40.67
15,39.24
16,40.45
17,43.96
18,47.73
19,45.74
20,42.78
21,43.14
22,44.83
23,42.45
24,45.1
25,41.67
26,41.31
27,40.57
28,41.8
29,38.56
30,41.53
31,45.09
32,44.4
33,49.2
34,48.7
35,48.37
36,46.08
37,49.18
38,48.63
39,41.31
40,42.34
41,45.22
42,45.34
43,45.51
44,49.01
45,43.97
46,42.65
47,44.81
48,46.04
49,49.12
50,45.66
51,45.12
52,43.93
53,42.62
54,43.07
55,45.72
56,46.88
57,49.3
58,50.11
59,51.5
60,52.1
61,49.07
62,49.97
63,51.68
64,49.84
65,48.49
66,45.18
67,44.7
68,47.37
69,48.81
70,48.08
71,45.86
72,49.69
73,52.86
74,48.38
75,48.25
76,46.72
77,47.83
78,45.84
79,39.46
80,49.03
81,47.81
82,42.76
83,43.41
84,42.26
85,44.8
86,45.61
87,49.4
88,44.49
89,46.92
90,47.36
91,49.13
92,50.89
93,49.58
94,47.28
95,40.74
96,35.27
97,38.56
98,40.37
99,44.76
100,56.28
101,57.32
102,51.06
103,49.89
104,52.23
105,55.63
106,59.08
107,56.47
108,53.78
109,56.32
110,56.85
111,65.27
112,54.66
113,51.9
114,51.08
115,52.39
116,58.19
117,58.74
118,63.3
119,63.18
120,53.78
121,55.65
122,53.63
123,59.48
124,64.76000000000002
125,70.86
126,65.27
127,61.14
128,63.7
129,64.89
130,63.08
131,66.01000000000002
132,63.58
133,58.94
134,59.68
135,65.48
136,64.07
137,61.06
138,60.36
139,66.78
140,69.8
141,66.5
142,63.77
143,58.51
144,71.22
145,67.23
146,62.19
147,69.06
148,65.38
149,61.91
150,69.03
151,66.11
152,66.12
153,68.87
154,64.63
155,63.93
156,69.33
157,69.99
158,72.25
159,80.73
160,82.08
161,78.90999999999998
162,76.18999999999998
163,78.84999999999998
164,77.25
165,76.23999999999998
166,81.59999999999998
167,79.5
168,80.54999999999998
169,71.67
170,69.66
171,75.04
172,81.2
173,69.86
174,70.1
175,68.31
176,65.13
177,66.56
178,69.63
179,69.22
180,67.22
181,70.33
182,76.0
183,72.68
184,69.09
185,72.62
186,77.82
187,75.0
188,73.54999999999998
189,70.23
190,67.17
191,69.09
192,78.58
193,75.89
194,79.06
195,68.99
196,68.25
197,69.7
198,79.92
199,81.15999999999998
200,80.21
201,79.26
202,78.31
