0,
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,
49,
50,
51,
52,
53,
54,
55,
56,
57,
58,
59,
60,
61,
62,
63,
64,
65,
66,
67,
68,
69,
70,
71,
72,0.13
73,0.13
74,0.13
75,0.13
76,0.13
77,0.14
78,0.14
79,0.15
80,0.14
81,0.14
82,0.15
83,0.15
84,0.2
85,0.19
86,0.18
87,0.16
88,0.19
89,0.44
90,0.96
91,1.48
92,2.01
93,2.53
94,3.05
95,3.58
96,4.1
97,4.62
98,4.93
99,3.19
100,2.03
101,1.91
102,1.88
103,1.95
104,2.08
105,2.06
106,1.81
107,1.5
108,1.53
109,1.9
110,2.18
111,2.41
112,2.53
113,2.62
114,2.63
115,2.62
116,2.73
117,2.6
118,2.22
119,1.86
120,1.67
121,1.64
122,1.68
123,1.76
124,1.74
125,1.72
126,1.73
127,1.74
128,1.66
129,1.52
130,1.46
131,1.43
132,1.47
133,1.54
134,1.52
135,1.43
136,1.39
137,1.47
138,1.55
139,1.56
140,1.53
141,1.46
142,1.32
143,1.15
144,1.03
145,0.95
146,0.89
147,0.93
148,0.94
149,0.96
150,0.92
151,0.96
152,1.13
153,1.35
154,1.6
155,1.75
156,1.77
157,1.74
158,1.72
159,1.74
160,1.72
161,1.67
162,1.66
163,1.63
164,1.62
165,1.62
166,1.69
167,1.74
168,1.8
169,1.88
170,1.96
171,2.0
172,2.07
173,2.09
174,2.15
175,2.25
176,2.35
177,2.43
178,2.49
179,2.54
180,2.58
181,2.58
182,2.5
183,2.41
184,2.33
185,2.25
186,2.18
187,2.13
188,2.11
189,2.07
190,2.06
191,2.11
192,2.18
193,2.25
194,2.33
195,2.35
196,2.31
197,2.27
198,2.21
199,2.23
200,2.31
201,2.46
202,2.62
203,2.73
204,2.79
205,2.86
206,2.9
207,2.9
208,2.93
209,2.91
210,2.88
211,2.87
212,2.84
213,2.82
214,2.75
215,2.67
216,2.64
217,2.53
218,2.51
219,2.49
220,2.47
221,2.45
222,2.43
223,2.38
224,2.37
225,2.38
226,2.36
227,2.31
228,2.2
229,2.01
230,1.99
231,1.97
232,1.98
233,1.98
234,1.9
235,1.9
236,1.82
237,1.74
238,1.72
239,1.74
240,1.81
241,1.87
242,1.89
243,1.92
244,1.96
245,1.93
246,1.89
247,1.9
248,1.94
249,1.98
250,2.0
251,1.96
252,1.9
253,1.86
254,1.78
255,1.67
256,1.57
257,1.54
258,1.54
259,1.6
260,1.64
261,1.68
262,1.72
263,1.72
264,1.71
265,1.67
266,1.66
267,1.64
268,1.62
269,1.6
270,1.59
271,1.57
272,1.58
273,1.6
274,1.61
275,1.63
