PSEUDO_DEPTH;TEMP       ;CALI       ;GR         ;ILD        ;NPHI       ;RHOB       ;DT         ;TVD        ;TVDSS      ;VCL        ;PHIE       ;PHIT       ;SW         ;EF;PERFOS     ;RES_ID;WELL_ID;X;Y;HACKANAME
2579.43;95.96;9.33;46.17;9.3385;0.2816;2.1652;109.4;1832.12;1810.12;0.1098;0.2786;0.3026;0.2051;1;1;2900;357437408;14;21;B05
2579.58;95.96;9.45;44.3;8.9083;0.2813;2.1607;111.54;1832.24;1810.24;0.0605;0.291;0.3042;0.2065;1;1;2900;357437408;14;21;B05
2579.73;95.96;9.61;42.44;8.7458;0.2793;2.1652;113.33;1832.36;1810.36;0.0116;0.2992;0.3017;0.2075;1;1;2900;357437408;14;21;B05
2580.95;96;9.68;43.83;11.331;0.2795;2.1692;118.17;1833.32;1811.32;0.0483;0.2894;0.2999;0.1846;1;1;2900;357437408;14;21;B05
2581.11;96;9.62;45.63;11.8352;0.2762;2.1766;116.28;1833.44;1811.44;0.0955;0.2751;0.296;0.1845;1;1;2900;357437408;14;21;B05
2581.26;96.01;9.56;47.39;12.1723;0.272;2.185;114.99;1833.56;1811.56;0.1418;0.2605;0.2915;0.186;1;1;2900;357437408;14;21;B05
2581.41;96.01;9.53;49.03;12.4435;0.2697;2.1931;114.63;1833.68;1811.68;0.185;0.2474;0.2878;0.1873;2;1;2900;357437408;14;21;B05
2581.56;96.02;9.57;50.44;12.7606;0.2673;2.2013;114.49;1833.8;1811.8;0.2221;0.2354;0.2839;0.188;2;1;2900;357437408;14;21;B05
2581.71;96.02;9.66;51.59;13.1081;0.2637;2.2116;113.73;1833.92;1811.92;0.2523;0.2235;0.2786;0.189;2;1;2900;357437408;14;21;B05
2581.87;96.03;9.7;52.6;13.3714;0.2605;2.2242;112.32;1834.04;1812.04;0.2789;0.2116;0.2725;0.1912;2;1;2900;357437408;14;21;B05
2582.02;96.03;9.61;53.65;13.4133;0.2591;2.2358;110.95;1834.16;1812.16;0.3066;0.2005;0.2674;0.1946;2;1;2900;357437408;14;21;B05
2582.17;96.03;9.45;54.87;13.1413;0.2595;2.2415;110.2;1834.27;1812.27;0.3388;0.1914;0.2653;0.1987;2;1;2900;357437408;14;21;B05
2582.32;96.04;9.32;56.33;12.585;0.2597;2.2398;109.92;1834.39;1812.39;0.3772;0.1716;0.254;0.2131;2;1;2900;357437408;14;21;B05
2584.61;96.1;9.46;56.61;13.0837;0.2825;2.1207;118.74;1836.19;1814.19;0.3845;0.1938;0.2778;0.1901;1;1;2900;357437408;14;21;B05
2584.76;96.11;9.51;54.67;14.0064;0.2859;2.1087;126.09;1836.31;1814.31;0.3334;0.2164;0.2892;0.1751;1;1;2900;357437408;14;21;B05
2584.92;96.11;9.6;52.31;14.4243;0.2887;2.1058;130.94;1836.43;1814.43;0.2714;0.2422;0.3015;0.165;1;1;2900;357437408;14;21;B05
2585.07;96.12;9.73;49.9;14.4865;0.2909;2.11;129.78;1836.55;1814.55;0.2079;0.267;0.3124;0.1583;1;1;2900;357437408;14;21;B05
2585.22;96.12;9.88;47.67;14.5018;0.2922;2.1189;125.11;1836.67;1814.67;0.1493;0.2925;0.3251;0.1514;1;1;2900;357437408;14;21;B05
2585.37;96.12;10.01;45.72;14.6657;0.2905;2.1318;122.01;1836.79;1814.79;0.098;0.2971;0.3185;0.1529;1;1;2900;357437408;14;21;B05
2585.52;96.13;10.13;44.1;14.9332;0.2853;2.1485;121.44;1836.91;1814.91;0.0553;0.2977;0.3097;0.1551;1;1;2900;357437408;14;21;B05
2585.68;96.13;10.28;42.87;15.0971;0.2787;2.1676;121.31;1837.03;1815.03;0.0228;0.2951;0.3;0.1586;1;1;2900;357437408;14;21;B05
2588.73;96.22;10.32;43.27;9.909;0.2732;2.1898;106.85;1839.42;1817.42;0.0334;0.2827;0.29;0.2036;1;0;2900;357437408;14;21;B05
2588.88;96.22;10.25;44.7;9.5408;0.2671;2.2157;102.99;1839.54;1817.54;0.071;0.2622;0.2777;0.219;2;0;2900;357437408;14;21;B05
2589.03;96.23;10.2;46.6;9.0984;0.2585;2.2435;98.86;1839.66;1817.66;0.1209;0.2374;0.2638;0.2398;2;0;2900;357437408;14;21;B05
2589.18;96.23;10.18;48.86;8.6139;0.2491;2.2698;95.54;1839.78;1817.78;0.1805;0.2107;0.2501;0.2655;2;0;2900;357437408;14;21;B05
2589.33;96.24;10.2;51.59;8.1426;0.2432;2.2945;93.57;1839.9;1817.9;0.2525;0.1829;0.2381;0.2947;2;0;2900;357437408;14;21;B05
2589.49;96.24;10.21;55.02;7.7179;0.2421;2.3194;92.85;1840.02;1818.02;0.3427;0.1524;0.2272;0.3277;3;0;2900;357437408;14;21;B05
2589.64;96.25;10.18;59.21;7.3443;0.2444;2.3455;93.02;1840.14;1818.14;0.4528;0.1178;0.2166;0.3633;5;0;2900;357437408;14;21;B05
2589.79;96.25;10.14;63.91;7.0171;0.2463;2.3689;93.46;1840.26;1818.26;0.6258;0.0562;0.2109;0.4063;5;0;2900;357437408;14;21;B05
2590.86;96.28;9.63;66.31;5.7659;0.2645;2.318;87.01;1841.1;1819.1;0.6816;0.0545;0.223;0.4556;5;0;2900;357437408;14;21;B05
2591.01;96.28;9.62;62.04;5.565;0.2573;2.3079;89.31;1841.22;1819.22;0.5824;0.0874;0.2313;0.4562;5;0;2900;357437408;14;21;B05
2591.16;96.29;9.67;58.91;5.3285;0.2474;2.3115;89.19;1841.34;1819.34;0.5095;0.1104;0.2363;0.4506;5;0;2900;357437408;14;21;B05
2591.32;96.29;9.74;57.27;5.0901;0.2344;2.3304;86.13;1841.46;1819.46;0.4714;0.1073;0.2238;0.4892;5;0;2900;357437408;14;21;B05
2591.47;96.3;9.78;57.11;4.9081;0.2244;2.3548;81.55;1841.58;1819.58;0.4676;0.0946;0.2101;0.5413;5;0;2900;357437408;14;21;B05
2591.62;96.3;9.78;58.04;4.8101;0.226;2.3697;77.31;1841.7;1819.7;0.4893;0.0835;0.2044;0.5735;5;0;2900;357437408;14;21;B05
2591.77;96.31;9.78;59.39;4.7608;0.2385;2.3693;74.61;1841.81;1819.81;0.5208;0.08;0.2087;0.5707;5;0;2900;357437408;14;21;B05
2591.93;96.31;9.79;60.53;4.7022;0.2489;2.3586;73.57;1841.93;1819.93;0.5472;0.0813;0.2165;0.5566;5;0;2900;357437408;14;21;B05
2592.08;96.31;9.82;61.12;4.6066;0.2519;2.3431;73.9;1842.05;1820.05;0.5609;0.0857;0.2243;0.545;5;0;2900;357437408;14;21;B05
2592.23;96.32;9.86;61.11;4.4869;0.253;2.326;75.82;1842.17;1820.17;0.5608;0.0937;0.2322;0.533;5;0;2900;357437408;14;21;B05
2592.38;96.32;9.88;60.72;4.371;0.2541;2.312;79.9;1842.29;1820.29;0.5516;0.0963;0.2326;0.5404;5;0;2900;357437408;14;21;B05
2592.54;96.33;9.88;60.26;4.2602;0.251;2.308;86.2;1842.41;1820.41;0.5408;0.0971;0.2307;0.5535;5;0;2900;357437408;14;21;B05
2592.69;96.33;9.88;59.9;4.1206;0.2443;2.3136;93.46;1842.53;1820.53;0.5326;0.0927;0.2243;0.5853;5;0;2900;357437408;14;21;B05
2592.84;96.34;9.89;59.52;3.9293;0.2406;2.3179;99.55;1842.65;1820.65;0.5237;0.092;0.2214;0.6133;5;0;2900;357437408;14;21;B05
2592.99;96.34;9.92;58.79;3.7044;0.2428;2.3102;103.18;1842.77;1820.77;0.5066;0.1015;0.2267;0.6139;5;0;2900;357437408;14;21;B05
2593.14;96.34;9.93;57.55;3.4807;0.2474;2.291;104.91;1842.89;1820.89;0.4778;0.1186;0.2366;0.5929;5;0;2900;357437408;14;21;B05
2593.3;96.35;9.92;56.01;3.2836;0.2511;2.2692;105.52;1843.01;1821.01;0.4422;0.1373;0.2466;0.5676;5;0;2900;357437408;14;21;B05
2593.45;96.35;9.89;54.56;3.1224;0.2544;2.2524;105.07;1843.13;1821.13;0.4083;0.1543;0.2552;0.5455;5;0;2900;357437408;14;21;B05
2593.6;96.36;9.84;53.38;2.9917;0.2572;2.2435;103.83;1843.25;1821.25;0.3809;0.1747;0.2688;0.5128;2;0;2900;357437408;14;21;B05
2593.75;96.36;9.79;52.54;2.8774;0.2585;2.2423;102.65;1843.37;1821.37;0.3614;0.1802;0.2695;0.5155;2;0;2900;357437408;14;21;B05
2593.91;96.37;9.75;52.15;2.7682;0.2586;2.2467;102.1;1843.49;1821.49;0.3523;0.1805;0.2675;0.5284;2;0;2900;357437408;14;21;B05
2594.06;96.37;9.71;52.3;2.6616;0.2565;2.2546;102.02;1843.61;1821.61;0.3559;0.1757;0.2636;0.5522;2;0;2900;357437408;14;21;B05
2594.21;96.37;9.66;52.93;2.5637;0.2513;2.2661;101.58;1843.73;1821.73;0.3704;0.1658;0.2574;0.5887;2;0;2900;357437408;14;21;B05
2594.36;96.38;9.62;53.79;2.4874;0.246;2.2797;100.46;1843.85;1821.85;0.3904;0.1537;0.2502;0.6324;2;0;2900;357437408;14;21;B05
2594.52;96.38;9.59;54.66;2.4482;0.2446;2.2879;99.27;1843.97;1821.97;0.4107;0.145;0.2465;0.6629;5;0;2900;357437408;14;21;B05
2594.67;96.39;9.56;55.38;2.4534;0.2463;2.2835;98.69;1844.09;1822.09;0.4275;0.1434;0.249;0.6623;5;0;2900;357437408;14;21;B05
2594.82;96.39;9.56;55.83;2.4961;0.2504;2.2708;98.88;1844.21;1822.21;0.4378;0.1384;0.2466;0.6703;5;0;2900;357437408;14;21;B05
2594.97;96.4;9.57;55.99;2.5613;0.2553;2.2621;99.6;1844.33;1822.33;0.4417;0.1424;0.2516;0.644;5;0;2900;357437408;14;21;B05
2595.13;96.4;9.58;56.13;2.6371;0.2562;2.2641;100.46;1844.45;1822.45;0.445;0.1422;0.2522;0.6323;5;0;2900;357437408;14;21;B05
2595.28;96.4;9.59;56.66;2.7174;0.2541;2.2736;101.23;1844.56;1822.56;0.4573;0.1348;0.2478;0.6424;5;0;2900;357437408;14;21;B05
2595.43;96.41;9.6;57.84;2.7977;0.2529;2.2844;101.89;1844.68;1822.68;0.4848;0.1222;0.242;0.6667;5;0;2900;357437408;14;21;B05
2595.58;96.41;9.6;59.57;2.8735;0.2517;2.2937;102.15;1844.8;1822.8;0.525;0.1046;0.2343;0.7086;5;0;2900;357437408;14;21;B05
2595.74;96.42;9.58;61.43;2.9419;0.2514;2.2984;101.34;1844.92;1822.92;0.5682;0.0867;0.2271;0.7535;5;0;2900;357437408;14;21;B05
2595.89;96.42;9.54;62.81;3.0052;0.2542;2.2952;99.26;1845.04;1823.04;0.6002;0.0766;0.2249;0.7681;5;0;2900;357437408;14;21;B05
2597.26;96.46;9.28;53.66;3.4624;0.2605;2.2544;99.4;1846.12;1824.12;0.3875;0.169;0.2647;0.4816;2;1;2900;357437408;14;21;B05
2597.41;96.46;9.28;51.08;3.662;0.2615;2.2473;100.38;1846.24;1824.24;0.3275;0.1863;0.2672;0.4425;2;1;2900;357437408;14;21;B05
2597.56;96.47;9.27;48.69;3.9322;0.2646;2.2348;101.14;1846.36;1824.36;0.2718;0.2055;0.2726;0.4005;2;1;2900;357437408;14;21;B05
2597.72;96.47;9.25;47.03;4.2586;0.2678;2.2202;101.92;1846.48;1824.48;0.2332;0.2215;0.2791;0.3644;2;1;2900;357437408;14;21;B05
2597.87;96.48;9.24;46.11;4.6272;0.2695;2.2075;102.95;1846.6;1824.6;0.2119;0.2322;0.2846;0.3366;2;1;2900;357437408;14;21;B05
2598.02;96.48;9.23;45.56;5.0324;0.2699;2.2004;104.1;1846.72;1824.72;0.1991;0.2383;0.2875;0.3159;2;1;2900;357437408;14;21;B05
2598.17;96.49;9.22;45.03;5.4787;0.2698;2.201;105.03;1846.84;1824.84;0.1866;0.2407;0.2869;0.3005;2;1;2900;357437408;14;21;B05
2598.33;96.49;9.22;44.42;5.963;0.2693;2.2067;105.63;1846.96;1824.96;0.1725;0.2414;0.284;0.2881;2;1;2900;357437408;14;21;B05
2598.48;96.49;9.22;43.9;6.462;0.2687;2.212;106.09;1847.08;1825.08;0.1605;0.2417;0.2814;0.2771;2;1;2900;357437408;14;21;B05
2598.63;96.5;9.22;43.74;6.933;0.2684;2.2124;106.6;1847.19;1825.19;0.1567;0.2423;0.281;0.2668;2;1;2900;357437408;14;21;B05
2598.78;96.5;9.22;43.97;7.3166;0.2687;2.2093;107.14;1847.31;1825.31;0.1622;0.2423;0.2824;0.2584;2;1;2900;357437408;14;21;B05
2598.94;96.51;9.23;44.18;7.5744;0.2692;2.2074;107.51;1847.43;1825.43;0.1669;0.2421;0.2833;0.2532;2;1;2900;357437408;14;21;B05
2599.09;96.51;9.24;43.64;7.7283;0.269;2.2083;107.7;1847.55;1825.55;0.1544;0.2446;0.2827;0.2497;2;1;2900;357437408;14;21;B05
2599.24;96.52;9.25;42.05;7.8286;0.2679;2.2101;107.83;1847.67;1825.67;0.1174;0.2523;0.2813;0.2455;2;1;2900;357437408;14;21;B05
2599.39;96.52;9.28;39.96;7.8994;0.2659;2.2113;107.68;1847.79;1825.79;0.0689;0.2629;0.2799;0.2407;2;1;2900;357437408;14;21;B05
2599.55;96.52;9.32;38.37;7.9384;0.2641;2.2121;107.32;1847.91;1825.91;0.0318;0.271;0.2789;0.2373;2;1;2900;357437408;14;21;B05
2599.7;96.53;9.35;37.96;7.9588;0.263;2.2144;107.17;1848.03;1826.03;0.0222;0.2721;0.2776;0.2371;2;1;2900;357437408;14;21;B05
2599.85;96.53;9.39;38.94;8.0232;0.2611;2.2225;106.66;1848.15;1826.15;0.0451;0.2627;0.2739;0.2418;2;1;2900;357437408;14;21;B05
2600;96.54;9.42;41.19;8.2177;0.2569;2.2392;104.61;1848.27;1826.27;0.0975;0.242;0.2661;0.2515;2;1;2900;357437408;14;21;B05
2600.16;96.54;9.44;44.44;8.521;0.253;2.2608;101.37;1848.39;1826.39;0.1729;0.2137;0.2565;0.2646;2;1;2900;357437408;14;21;B05
2600.31;96.55;9.44;48.33;8.7099;0.2511;2.2775;98.76;1848.51;1826.51;0.2635;0.1844;0.2495;0.2788;2;1;2900;357437408;14;21;B05
2600.46;96.55;9.4;52.42;8.5353;0.2492;2.2814;98.15;1848.63;1826.63;0.3587;0.1594;0.248;0.2933;2;1;2900;357437408;14;21;B05
2602.44;96.61;9.32;53.83;4.1119;0.2591;2.248;99.48;1850.18;1828.18;0.3914;0.1702;0.2669;0.4308;2;1;2900;357437408;14;21;B05
2602.59;96.61;9.34;52.59;4.1688;0.2591;2.2493;101.18;1850.3;1828.3;0.3625;0.1763;0.2659;0.4217;2;1;2900;357437408;14;21;B05
2602.75;96.62;9.35;51.52;4.2493;0.2605;2.2425;103.5;1850.42;1828.42;0.3377;0.1855;0.2689;0.4051;2;1;2900;357437408;14;21;B05
2602.9;96.62;9.36;50.39;4.367;0.264;2.233;105.57;1850.54;1828.54;0.3114;0.1967;0.2736;0.3845;2;1;2900;357437408;14;21;B05
2603.05;96.62;9.37;49.24;4.528;0.2664;2.2316;106.18;1850.66;1828.66;0.2847;0.2041;0.2744;0.3696;2;1;2900;357437408;14;21;B05
2603.2;96.63;9.37;48.4;4.7164;0.2621;2.2458;104.39;1850.78;1828.78;0.265;0.2013;0.2668;0.3689;2;1;2900;357437408;14;21;B05
2603.36;96.63;9.37;48.33;4.8956;0.2498;2.2749;100.31;1850.9;1828.9;0.2636;0.1858;0.251;0.3873;2;1;2900;357437408;14;21;B05
2603.51;96.64;9.4;49.43;5.0243;0.2337;2.3137;95.26;1851.02;1829.02;0.289;0.1586;0.23;0.4291;2;1;2900;357437408;14;21;B05
2603.66;96.64;9.46;51.7;5.0809;0.2203;2.3569;90.73;1851.14;1829.14;0.3418;0.1237;0.2082;0.4971;3;1;2900;357437408;14;21;B05
2618.44;97.06;9.57;51.71;1.9927;0.248;2.2773;97.47;1862.72;1840.72;0.342;0.1673;0.2518;0.6809;2;1;2900;357437408;14;21;B05
2618.6;97.06;9.56;49.62;2.0224;0.2556;2.2659;99.17;1862.83;1840.83;0.2936;0.1859;0.2584;0.6261;2;1;2900;357437408;14;21;B05
2618.75;97.07;9.55;48.14;2.0901;0.2589;2.2623;100.57;1862.95;1840.95;0.2591;0.1964;0.2605;0.5919;2;1;2900;357437408;14;21;B05
2618.9;97.07;9.55;47.3;2.221;0.258;2.2628;101.51;1863.07;1841.07;0.2396;0.2005;0.2597;0.5659;2;1;2900;357437408;14;21;B05
2619.05;97.07;9.54;47.3;2.4218;0.2549;2.2647;101.86;1863.19;1841.19;0.2396;0.1986;0.2578;0.5446;2;1;2900;357437408;14;21;B05
2619.21;97.08;9.53;48.03;2.6572;0.2499;2.2675;101.64;1863.31;1841.31;0.2566;0.1917;0.2551;0.5312;2;1;2900;357437408;14;21;B05
2619.36;97.08;9.52;48.8;2.8758;0.2451;2.2694;101.28;1863.43;1841.43;0.2745;0.185;0.2529;0.521;2;1;2900;357437408;14;21;B05
2619.51;97.09;9.51;48.93;3.0495;0.2464;2.2674;101.66;1863.55;1841.55;0.2774;0.1855;0.254;0.5025;2;1;2900;357437408;14;21;B05
2619.66;97.09;9.51;48.49;3.1747;0.2539;2.261;103.17;1863.67;1841.67;0.2673;0.1927;0.2587;0.4771;2;1;2900;357437408;14;21;B05
2619.81;97.1;9.51;48.15;3.2659;0.2607;2.2521;105.25;1863.79;1841.79;0.2593;0.2003;0.2643;0.4553;2;1;2900;357437408;14;21;B05
2619.97;97.1;9.52;48.34;3.341;0.264;2.2415;107.19;1863.91;1841.91;0.2637;0.2046;0.2697;0.4403;2;1;2900;357437408;14;21;B05
2620.12;97.11;9.54;48.93;3.4038;0.2672;2.2279;108.69;1864.03;1842.03;0.2776;0.208;0.2766;0.427;2;1;2900;357437408;14;21;B05
2620.27;97.11;9.56;49.51;3.4474;0.2723;2.2128;109.77;1864.15;1842.15;0.2909;0.2129;0.2847;0.4132;2;1;2900;357437408;14;21;B05
2620.42;97.11;9.57;49.77;3.4729;0.2762;2.2021;110.62;1864.27;1842.27;0.297;0.2172;0.2906;0.4032;2;1;2900;357437408;14;21;B05
2620.58;97.12;9.59;49.75;3.5005;0.2761;2.2016;111.4;1864.38;1842.38;0.2965;0.2175;0.2908;0.401;2;1;2900;357437408;14;21;B05
2620.73;97.12;9.6;49.66;3.5647;0.2718;2.2107;112.2;1864.5;1842.5;0.2944;0.2128;0.2855;0.4051;2;1;2900;357437408;14;21;B05
2620.88;97.13;9.6;49.6;3.6893;0.2652;2.222;112.99;1864.62;1842.62;0.2931;0.2063;0.2787;0.4085;2;1;2900;357437408;14;21;B05
2621.03;97.13;9.6;49.39;3.8633;0.2609;2.2279;113.7;1864.74;1842.74;0.2881;0.2036;0.2748;0.4035;2;1;2900;357437408;14;21;B05
2621.19;97.14;9.6;48.69;4.0461;0.2604;2.2265;114.19;1864.86;1842.86;0.2719;0.2077;0.2749;0.3891;2;1;2900;357437408;14;21;B05
2621.34;97.14;9.6;47.43;4.1978;0.2629;2.2202;114.33;1864.98;1842.98;0.2427;0.2179;0.2778;0.37;2;1;2900;357437408;14;21;B05
2621.49;97.14;9.6;45.89;4.2996;0.2665;2.2123;114.14;1865.1;1843.1;0.2066;0.2307;0.2817;0.3521;2;1;2900;357437408;14;21;B05
2621.64;97.15;9.6;44.36;4.3555;0.2685;2.2048;113.89;1865.22;1843.22;0.1712;0.2427;0.285;0.3384;2;1;2900;357437408;14;21;B05
2621.8;97.15;9.6;43.02;4.3826;0.269;2.2002;113.88;1865.34;1843.34;0.14;0.2521;0.2867;0.3294;2;1;2900;357437408;14;21;B05
2621.95;97.16;9.6;41.93;4.3965;0.2698;2.199;114.16;1865.46;1843.46;0.1147;0.2588;0.2871;0.3238;2;1;2900;357437408;14;21;B05
2622.1;97.16;9.6;41.12;4.4062;0.2714;2.1992;114.49;1865.58;1843.58;0.0959;0.2637;0.2874;0.3199;2;1;2900;357437408;14;21;B05
2622.25;97.17;9.6;40.59;4.4189;0.2726;2.1988;114.44;1865.7;1843.7;0.0834;0.2672;0.2878;0.3167;2;1;2900;357437408;14;21;B05
2622.41;97.17;9.6;40.27;4.4436;0.273;2.1992;113.87;1865.82;1843.82;0.0761;0.2689;0.2877;0.3147;2;1;2900;357437408;14;21;B05
2622.56;97.17;9.6;40.17;4.4858;0.273;2.2011;112.89;1865.93;1843.93;0.0736;0.2687;0.2869;0.3136;2;1;2900;357437408;14;21;B05
2622.71;97.18;9.59;40.26;4.5394;0.273;2.202;111.82;1866.05;1844.05;0.0758;0.2678;0.2866;0.3125;2;1;2900;357437408;14;21;B05
2622.86;97.18;9.59;40.54;4.5894;0.2726;2.1989;111.23;1866.17;1844.17;0.0824;0.2673;0.2877;0.3106;2;1;2900;357437408;14;21;B05
2623.02;97.19;9.59;41.04;4.6184;0.2714;2.1938;111.67;1866.29;1844.29;0.094;0.2662;0.2895;0.3095;1;1;2900;357437408;14;21;B05
2623.17;97.19;9.6;41.81;4.6171;0.2697;2.1897;112.99;1866.41;1844.41;0.1119;0.2631;0.2908;0.3109;1;1;2900;357437408;14;21;B05
2623.32;97.2;9.61;42.94;4.5914;0.2684;2.1871;114.51;1866.53;1844.53;0.1382;0.2577;0.2918;0.315;1;1;2900;357437408;14;21;B05
2623.47;97.2;9.62;44.48;4.5518;0.2677;2.1865;115.56;1866.65;1844.65;0.174;0.2494;0.2924;0.3217;1;1;2900;357437408;14;21;B05
2623.62;97.2;9.64;46.29;4.4997;0.2689;2.1888;115.5;1866.77;1844.77;0.2161;0.2391;0.2925;0.331;1;1;2900;357437408;14;21;B05
2623.78;97.21;9.65;48.02;4.4288;0.2718;2.1923;114.06;1866.89;1844.89;0.2563;0.2292;0.2925;0.3413;2;1;2900;357437408;14;21;B05
2623.93;97.21;9.66;49.32;4.3385;0.2724;2.194;111.68;1867.01;1845.01;0.2864;0.2217;0.2925;0.3509;2;1;2900;357437408;14;21;B05
2624.08;97.22;9.67;49.98;4.24;0.2702;2.1932;109.08;1867.13;1845.13;0.3019;0.2181;0.2926;0.3584;2;1;2900;357437408;14;21;B05
2624.23;97.22;9.68;50.03;4.1493;0.2704;2.1912;106.99;1867.25;1845.25;0.303;0.2188;0.2936;0.3615;2;1;2900;357437408;14;21;B05
2624.39;97.23;9.69;49.65;4.0837;0.2737;2.1902;106.18;1867.37;1845.37;0.2941;0.2221;0.2948;0.3613;2;1;2900;357437408;14;21;B05
2624.54;97.23;9.7;48.95;4.053;0.2752;2.192;106.56;1867.48;1845.48;0.2779;0.2254;0.2941;0.3605;2;1;2900;357437408;14;21;B05
2624.69;97.23;9.71;47.93;4.0466;0.2711;2.1977;106.85;1867.6;1845.6;0.2543;0.2272;0.2901;0.3617;2;1;2900;357437408;14;21;B05
2624.84;97.24;9.72;46.67;4.0439;0.2626;2.2076;106;1867.72;1845.72;0.2249;0.2274;0.2829;0.3659;2;1;2900;357437408;14;21;B05
2625;97.24;9.73;45.48;4.0347;0.2549;2.2185;104.22;1867.84;1845.84;0.1972;0.227;0.2757;0.3711;2;1;2900;357437408;14;21;B05
2625.15;97.25;9.75;44.73;4.0193;0.2511;2.2254;102.47;1867.96;1845.96;0.1797;0.2271;0.2715;0.3743;2;1;2900;357437408;14;21;B05
2625.3;97.25;9.77;44.53;3.9937;0.2502;2.2298;101.54;1868.08;1846.08;0.175;0.2261;0.2694;0.3778;2;1;2900;357437408;14;21;B05
2625.45;97.26;9.79;44.64;3.9402;0.2504;2.2386;101.51;1868.2;1846.2;0.1777;0.2219;0.2658;0.3868;2;1;2900;357437408;14;21;B05
2625.61;97.26;9.81;44.74;3.8396;0.2502;2.2562;101.71;1868.32;1846.32;0.18;0.2141;0.2586;0.405;2;1;2900;357437408;14;21;B05
2625.76;97.26;9.84;44.62;3.6941;0.2464;2.2825;101.44;1868.44;1846.44;0.1771;0.2031;0.2468;0.4348;2;1;2900;357437408;14;21;B05
2625.91;97.27;9.87;44.44;3.5312;0.2378;2.3174;100.44;1868.56;1846.56;0.1731;0.1875;0.2303;0.4803;3;1;2900;357437408;14;21;B05
2626.06;97.27;9.93;44.84;3.3814;0.2301;2.3583;98.53;1868.68;1846.68;0.1823;0.1669;0.2119;0.5448;3;0;2900;357437408;14;21;B05
2626.22;97.28;10;46.57;3.2582;0.2272;2.3942;95.63;1868.8;1846.8;0.2226;0.1458;0.2008;0.614;3;0;2900;357437408;14;21;B05
2626.37;97.28;10.11;49.97;3.1612;0.2267;2.4126;92.44;1868.91;1846.91;0.3017;0.1181;0.1927;0.7096;3;0;2900;357437408;14;21;B05
2626.52;97.29;10.25;54.68;3.0847;0.2275;2.4137;90.17;1869.03;1847.03;0.4111;0.0866;0.1881;0.8296;5;0;2900;357437408;14;21;B05
2626.67;97.29;10.42;59.75;3.024;0.2322;2.409;89.44;1869.15;1847.15;0.529;0.06;0.1907;0.9124;5;0;2900;357437408;14;21;B05
2626.83;97.29;10.57;64.19;2.9792;0.2379;2.4053;89.95;1869.27;1847.27;0.6324;0.0369;0.1932;0.9465;5;0;2900;357437408;14;21;B05
2630.33;97.39;10.06;58.86;2.0365;0.2493;2.3628;100.19;1872.01;1850.01;0.5083;0.0907;0.2163;0.9887;5;0;2900;357437408;14;21;B05
2632.46;97.45;9.92;67.35;1.9583;0.2881;2.3155;100.8;1873.68;1851.68;0.7058;0.0755;0.2499;0.9818;5;0;2900;357437408;14;21;B05
2632.62;97.46;9.9;64.07;2.0466;0.2773;2.3029;100.81;1873.8;1851.8;0.6295;0.0964;0.2519;0.8762;5;0;2900;357437408;14;21;B05
2632.77;97.46;9.92;59.22;2.1364;0.262;2.2866;99.42;1873.92;1851.92;0.5168;0.1259;0.2535;0.7586;5;0;2900;357437408;14;21;B05
2632.92;97.47;9.94;53.83;2.2252;0.252;2.2731;96.77;1874.04;1852.04;0.3915;0.1583;0.255;0.6552;2;0;2900;357437408;14;21;B05
2633.07;97.47;9.9;49.12;2.3127;0.2519;2.2682;93.77;1874.16;1852.16;0.2819;0.1863;0.2559;0.5816;2;0;2900;357437408;14;21;B05
2633.23;97.47;9.83;45.94;2.3989;0.2536;2.2748;91.26;1874.28;1852.28;0.2079;0.2017;0.2531;0.5446;2;0;2900;357437408;14;21;B05
2633.38;97.48;9.77;44.53;2.4825;0.2496;2.2906;89.58;1874.39;1852.39;0.1752;0.202;0.2453;0.5402;2;0;2900;357437408;14;21;B05
2633.53;97.48;9.74;44.78;2.5611;0.2412;2.3114;89.05;1874.51;1852.51;0.1809;0.1896;0.2343;0.5624;2;0;2900;357437408;14;21;B05
2633.68;97.49;9.74;46.78;2.6311;0.2329;2.3347;89.87;1874.63;1852.63;0.2275;0.1662;0.2224;0.6135;3;0;2900;357437408;14;21;B05
2633.84;97.49;9.75;50.78;2.6881;0.2272;2.3576;91.77;1874.75;1852.75;0.3205;0.132;0.2112;0.7054;3;0;2900;357437408;14;21;B05
2633.99;97.5;9.76;56.48;2.7286;0.2276;2.3754;94.11;1874.87;1852.87;0.4531;0.0917;0.2036;0.8386;5;0;2900;357437408;14;21;B05
2634.14;97.5;9.78;63;2.7522;0.2365;2.3835;96.18;1874.99;1852.99;0.6047;0.0529;0.2023;0.9513;5;0;2900;357437408;14;21;B05
2636.43;97.56;10.16;72.9;2.4715;0.2898;2.2748;105.69;1876.78;1854.78;0.8348;0.0206;0.2269;0.9423;5;0;2900;357437408;14;21;B05
2636.58;97.57;10.09;65.8;2.4841;0.2702;2.2526;107.17;1876.89;1854.89;0.6698;0.0666;0.2321;0.8892;5;0;2900;357437408;14;21;B05
2636.73;97.57;10.01;58.22;2.5054;0.2589;2.2308;107.8;1877.01;1855.01;0.4934;0.1257;0.2476;0.6945;5;0;2900;357437408;14;21;B05
